COD_COMUNA,COD_ZonLoc,Clave,Nombre,Tipo,COD_REGION,REGION,COD_PROVIN,PROVINCIA,NOMBRE_COM,PobTotH,PobTotM,Pob_0_5,Pob_6_10,Pob_11_15,Pob_16_20,Pob_21_25,Pob_26_30,Pob_31_35,Pob_36_40,Pob_41_45,Pob_46_50,Pob_51_55,Pob_56_60,Pob_61_65,Pob_66_70,Pob_71_75,Pob_76_80,Pob_81_85,Pob_86_90,Pob_mayor_,Emig_10_17,Emig_00_09,Emig_90_99,Emig_ant90,AsisEdu_SI,AsisEdu_NO,AsisEdu_Nu,Curso_0,Curso_1,Curso_2,Curso_3,Curso_4,Curso_5,Curso_6,Curso_7,Curso_8,PobIndigen,ind_Mapuch,ind_Aymara,ind_RapaNu,ind_LicanA,ind_Quechu,ind_Colla,ind_Diagui,ind_Kawesq,ind_Yagan_,ind_Otros,indG_Mapuc,indG_Aymar,indG_RapaN,indG_Lican,indG_Quech,indG_Colla,indG_Diagu,indG_Kawes,indG_Yagan,indG_Otros,ind_o_Lafq,ind_o_Pehu,ind_o_Huil,ind_o_Picu,ind_o_Chan,ind_o_Chon,ind_o_Ona,ind_o_Tehu,ind_o_AL,ind_o_Mund,ind_o_Afro,ind_o_Otro,ind_o_NoDe,Trabajo_1,Trabajo_2,Trabajo_3,Trabajo_4,Trabajo_5,Trabajo_6,Trabajo_7,Trabajo_8
13404,13404092034,13404092034,ÁGUILA SUR,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,134,MAIPO,PAINE,36283,36075,6209,5489,5264,5433,5788,5653,5197,4924,5003,4956,4847,4033,3118,2415,1729,1054,636,427,183,1604,279,115,108,21292,45866,3285,4607,5610,8378,7301,20557,5343,4782,2412,7255,6165,5511,128,20,9,88,23,48,6,4,328,5530,128,20,9,88,23,48,6,4,309,5,6,5,3,0,0,10,0,31,13,2,0,253,30484,565,1512,2302,5654,7734,4617,2392
13501,13501172046,13501172046,VILLA ALEGRE,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,135,MELIPILLA,MELIPILLA,61145,62044,10401,8712,8537,8971,9631,9867,8869,8131,8152,7892,8128,7152,5571,4417,3507,2410,1542,878,421,2532,313,175,151,35374,78549,6120,7592,9468,14073,12551,35709,9717,7853,3991,11215,8633,7358,136,35,12,377,26,112,9,1,567,7420,136,35,12,377,26,112,9,1,505,4,13,35,10,2,0,6,0,46,11,32,0,408,50522,937,2456,4045,9251,13302,10095,4059
13502,13502052901,13502052901,VILLA ALHUÉ 1,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,135,MELIPILLA,ALHUÉ,3461,2905,502,395,376,348,494,597,513,442,551,427,438,355,284,216,152,114,90,51,21,252,21,6,2,1583,3957,402,350,400,591,562,1960,417,357,213,557,304,223,11,2,0,17,7,6,0,0,38,224,11,2,0,17,7,6,0,0,37,0,1,0,0,0,0,0,0,6,0,8,0,23,2972,42,147,192,295,718,498,190
13503,13503082023,13503082023,ZAPATA 1,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,135,MELIPILLA,CURACAVÍ,16179,16316,2697,2285,2161,2275,2560,2457,2270,2111,2093,2158,2321,2005,1508,1234,958,673,427,204,98,392,130,105,75,9234,20958,1406,2069,2477,3901,3320,9342,2673,2028,997,2931,2342,2036,68,16,8,9,5,51,2,2,145,2051,68,16,8,9,5,51,2,2,130,0,7,5,3,4,0,1,5,6,5,9,0,100,13792,274,594,977,2454,3279,2639,1102
13504,13504052017,13504052017,VILLA SANTA LUISA,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,135,MELIPILLA,MARÍA PINTO,6822,6757,1093,995,909,889,1071,1076,962,868,918,943,963,802,650,461,394,265,173,96,51,87,17,12,18,3686,8895,584,859,1031,1503,1426,3841,933,849,494,1525,1031,960,9,4,1,9,0,5,2,0,41,963,9,4,1,9,0,5,2,0,38,0,1,2,0,0,0,0,0,1,0,2,0,35,5612,105,318,392,940,1719,1056,415
13505,13505062033,13505062033,TANCOR,Localidad,13,REGIÓN METROPOLITANA DE SANTIAGO,135,MELIPILLA,SAN PEDRO,5100,4569,829,654,695,568,631,729,661,606,617,614,643,618,497,422,353,258,146,92,36,270,15,4,10,2373,6348,665,548,656,926,876,2582,600,885,303,1151,736,617,39,0,5,34,0,2,0,0,39,622,39,0,5,34,0,2,0,0,34,0,1,2,2,0,0,0,0,11,1,0,0,22,3969,182,159,187,479,1245,1036,183
13601,13601042021,13601042021,TREBULCO 3,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,136,TALAGANTE,TALAGANTE,36687,37438,6470,5382,5164,5630,6128,5869,5268,4857,5020,5019,5251,4370,3081,2317,1746,1193,716,460,184,873,267,185,166,22940,46525,3192,4899,5632,9203,7238,23222,6302,4363,2091,5699,5904,5304,139,26,5,40,6,56,4,3,321,5332,139,26,5,40,6,56,4,3,293,0,0,27,1,0,0,5,0,17,13,5,0,253,31607,531,1526,2456,6114,7091,4919,2851
13602,13602032004,13602032004,INDETERMINADA,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,136,TALAGANTE,EL MONTE,17768,18108,3378,2714,2519,2624,2912,3001,2517,2297,2358,2332,2396,1966,1469,1192,894,604,383,208,112,281,110,70,43,10791,22603,1728,2620,2850,4105,3434,11095,2459,2084,1123,3321,3517,3209,66,12,3,7,8,54,17,8,133,3215,66,12,3,7,8,54,17,8,127,1,1,4,0,0,0,1,0,5,4,6,0,111,14703,223,692,1224,2590,3915,2641,1217
13603,13603052010,13603052010,SAN ANTONIO DE NALTAGUA 1,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,136,TALAGANTE,ISLA DE MAIPO,18039,18149,3167,2729,2588,2721,2866,2720,2486,2430,2544,2411,2535,2060,1493,1216,934,567,390,213,118,361,75,64,59,10681,23026,1692,2352,2737,4096,3541,10724,2732,2191,1337,3584,2684,2431,66,4,3,30,2,24,0,0,124,2446,66,4,3,30,2,24,0,0,109,0,2,12,1,0,0,0,1,3,2,3,0,100,15142,267,613,1045,2755,3918,2651,1216
13604,13604052014,13604052014,VILLA LOS SILOS 6,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,136,TALAGANTE,PADRE HURTADO,31370,31713,5998,4620,4486,4662,4986,5551,5017,4423,4466,4087,4101,3106,2458,1863,1363,910,561,288,137,1001,244,167,85,19089,39577,3088,4246,4770,7392,6093,20230,5071,3347,1738,5074,6642,6090,137,19,2,36,4,81,10,2,261,6122,137,19,2,36,4,81,10,2,229,6,4,22,0,2,0,13,0,11,5,17,0,181,27099,415,1251,2187,4771,6376,3753,2044
13605,13605032008,13605032008,PEÑAFLOR SUR,Zona,13,REGIÓN METROPOLITANA DE SANTIAGO,136,TALAGANTE,PEÑAFLOR,43888,46208,7871,6761,6507,6923,7281,6917,5947,6084,6909,6213,5927,4806,3663,2984,2191,1436,895,518,263,834,289,211,155,27922,56081,3774,5929,6575,10816,9085,28502,7811,5503,2340,6378,7208,6586,119,30,10,38,15,74,2,4,330,6618,119,30,10,38,15,74,2,4,298,0,11,21,0,1,0,5,2,14,13,14,0,249,37550,523,1866,3053,7483,8635,6595,2747
14101,14101192901,14101192901,TOROBAYO,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,VALDIVIA,79989,85412,12212,10581,10246,14182,15938,13607,11624,10325,10590,10631,11185,9313,7593,5921,4404,3118,2055,1254,622,1172,443,416,357,55556,100656,5382,10379,12930,20356,17365,50908,18268,9393,4392,10622,28750,26861,139,30,14,38,16,51,47,19,1535,27493,139,30,14,38,16,51,47,19,903,35,10,584,3,4,4,19,6,27,22,18,2,801,69590,1224,2830,4959,20304,13055,14933,5058
14102,14102042018,14102042018,TRES CHIFLONES,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,CORRAL,2623,2667,384,324,365,316,360,369,285,249,366,443,412,357,287,254,188,151,98,61,21,11,10,3,7,1304,3627,250,286,354,612,541,1385,382,408,185,668,1628,1540,7,3,1,1,0,0,3,0,73,1578,7,3,1,1,0,0,3,0,35,5,0,33,0,0,0,0,0,1,0,0,0,34,1958,91,101,145,363,769,624,131
14103,14103072033,14103072033,TROLTROHUE,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,LANCO,8210,8517,1356,1289,1256,1118,1074,1183,1076,998,1038,1248,1197,1002,815,662,503,436,262,157,57,44,24,17,23,5016,10430,813,1140,1168,1764,1545,5023,1064,1155,512,1817,5312,5172,8,12,1,1,0,0,1,1,116,5196,8,12,1,1,0,0,1,1,92,1,1,22,0,0,0,0,0,1,0,2,0,89,5935,317,240,534,1123,2401,1651,518
14104,14104122901,14104122901,USTARIZ,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,LOS LAGOS,9732,9850,1567,1463,1348,1343,1347,1404,1259,1166,1324,1344,1442,1234,990,777,639,453,268,140,74,44,27,16,17,5437,12532,1150,1219,1411,2072,1795,5727,1258,1390,644,2209,3071,2871,1,4,0,1,0,8,2,0,184,2924,1,4,0,1,0,8,2,0,131,0,1,52,0,0,4,0,0,0,0,0,0,127,7090,281,284,599,1321,3018,1890,593
14105,14105052901,14105052901,SAN PEDRO,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,MÁFIL,3489,3602,549,543,533,435,509,534,456,393,413,486,529,424,369,283,257,172,98,66,42,7,6,5,7,2016,4511,356,439,538,791,665,2044,435,532,248,678,1329,1264,0,0,0,0,0,10,1,0,54,1278,0,0,0,0,0,10,1,0,40,3,0,11,0,0,0,0,0,0,0,0,0,40,2550,134,107,204,499,935,726,235
14106,14106072901,14106072901,YECO BAJO,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,MARIQUINA,10508,10578,1857,1803,1613,1472,1514,1492,1387,1308,1389,1449,1358,1158,906,771,643,443,273,164,86,37,35,26,34,6276,13206,1083,1470,1668,2200,1997,6002,1325,1474,813,2242,8652,8421,17,1,1,4,4,10,5,1,188,8465,17,1,1,4,4,10,5,1,144,18,2,24,0,0,0,0,0,1,1,0,0,142,7495,402,286,697,1425,3066,1789,560
14107,14107052901,14107052901,UNIÓN CHILENA,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,PAILLACO,9980,10053,1548,1441,1537,1418,1347,1347,1260,1215,1310,1409,1410,1232,1048,826,658,455,298,194,80,83,26,27,26,5760,12778,1036,1286,1583,2192,2021,5645,1297,1352,739,2249,3911,3646,25,3,1,40,2,1,3,2,188,3718,25,3,1,40,2,1,3,2,116,0,0,72,0,0,0,0,3,2,0,0,0,111,7450,319,333,538,1533,2818,2028,544
14108,14108122052,14108122052,ÑISOLEUFU,Zona,14,REGIÓN DE LOS RÍOS,141,VALDIVIA,PANGUIPULLI,16811,16978,2601,2505,2704,2324,2159,2352,2246,2076,2296,2506,2361,1985,1629,1359,1044,744,449,304,145,139,51,79,71,9607,20616,2262,1861,2536,3524,3194,8732,2368,2455,1291,3781,14420,14061,20,3,2,3,5,3,6,0,317,14118,20,3,2,3,5,3,6,0,260,0,2,55,0,0,0,0,0,1,2,1,0,256,11579,809,528,1157,2114,5511,2955,1046
14201,14201092901,14201092901,YAQUITO,Zona,14,REGIÓN DE LOS RÍOS,142,RANCO,LA UNIÓN,18649,19242,2896,2683,2740,2798,2511,2555,2290,2229,2449,2651,2737,2425,1960,1659,1269,907,639,333,160,61,30,24,43,10952,23871,1910,2242,2832,4342,3814,10590,2719,2477,1190,4184,10150,9729,33,8,1,1,1,5,3,0,369,9860,33,8,1,1,1,5,3,0,238,0,3,128,0,0,1,0,1,5,1,0,0,230,13529,630,540,1180,2949,4975,3961,1457
14202,14202062034,14202062034,VISTA HERMOSA,Zona,14,REGIÓN DE LOS RÍOS,142,RANCO,FUTRONO,7210,7371,1314,1123,1073,944,940,1041,907,900,1006,1009,1067,882,708,568,432,318,204,106,39,28,39,16,25,3916,9203,1006,926,1066,1434,1413,3711,1051,955,565,1793,4823,4548,3,2,0,1,2,7,6,1,253,4695,3,2,0,1,2,7,6,1,106,0,5,142,0,0,0,1,1,3,0,0,0,101,5106,245,235,449,817,2456,1272,398
14203,14203052038,14203052038,TRINGLO B,Zona,14,REGIÓN DE LOS RÍOS,142,RANCO,LAGO RANCO,4981,4792,767,694,694,562,544,623,552,579,721,744,725,643,564,443,334,275,175,96,38,10,9,5,14,2583,6240,640,546,695,1018,1134,2272,735,714,370,1257,5144,5039,5,0,0,0,2,11,0,0,87,5061,5,0,0,0,2,11,0,0,65,0,1,21,0,0,0,0,0,0,1,1,0,63,3065,273,137,328,521,1854,1071,331
14204,14204112901,14204112901,VIVANCO,Zona,14,REGIÓN DE LOS RÍOS,142,RANCO,RÍO BUENO,15398,15740,2293,2081,2124,2017,1963,2077,1842,1813,2160,2281,2337,2096,1717,1396,1138,859,507,287,150,48,33,30,26,8292,19997,1709,1718,2287,3359,3099,8260,2144,2256,1110,3739,8313,8025,6,8,3,2,0,5,2,5,257,8086,6,8,3,2,0,5,2,5,196,0,1,60,0,0,0,2,0,1,0,0,0,193,11158,653,470,872,2070,4540,3370,1177
15101,15101191004,15101191004,VALLE DE LLUTA,Zona,15,REGIÓN DE ARICA Y PARINACOTA,151,ARICA,ARICA,108069,111348,19307,16712,15663,17642,17948,17688,16079,14430,14588,13305,12955,11244,9624,7755,6034,3980,2417,1434,612,8644,4385,1753,2478,72244,133192,8728,15482,16267,26869,23003,70767,20008,11514,4784,13225,75188,7563,56337,38,739,2444,298,1875,26,8,5860,7607,56337,38,739,2444,298,1875,26,8,5816,0,5,38,1,22,0,13,1,95,55,4606,0,1024,88199,2170,4123,7700,19990,17361,17217,9373
15102,15102052006,15102052006,SUCUNA,Localidad,15,REGIÓN DE ARICA Y PARINACOTA,151,ARICA,CAMARONES,726,529,73,68,63,46,87,103,86,86,101,74,98,97,86,80,45,28,15,12,7,83,23,9,13,238,920,72,57,82,139,142,386,122,94,30,96,888,34,790,0,3,21,0,8,0,0,32,34,790,0,3,21,0,8,0,0,32,0,0,0,0,0,0,0,0,2,0,15,0,15,682,62,32,23,45,71,91,36
15201,15201092011,15201092011,ZAPAHUIRA,Zona,15,REGIÓN DE ARICA Y PARINACOTA,152,PARINACOTA,PUTRE,1684,645,89,90,80,545,228,210,189,167,137,120,96,88,82,57,52,47,35,13,4,140,72,20,22,341,1819,117,71,143,483,187,818,122,101,48,176,1258,117,1099,0,1,22,1,3,0,0,15,117,1099,0,1,22,1,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,12,1339,111,54,72,75,174,71,133
15202,15202042901,15202042901,VISVIRI,Localidad,15,REGIÓN DE ARICA Y PARINACOTA,152,PARINACOTA,GENERAL LAGOS,412,271,46,33,33,44,57,57,53,51,49,39,41,48,43,33,30,13,8,4,1,45,21,6,8,109,445,102,33,36,144,45,152,45,34,15,56,507,14,489,0,0,0,0,0,0,0,4,14,489,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,352,26,6,16,9,78,53,24
16101,16101171004,16101171004,ÑUBLE ALTO,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,CHILLÁN,85715,95358,13766,12102,12209,13766,13821,13682,12235,11412,12644,12759,12508,10823,8706,7008,5430,3800,2344,1411,647,1533,361,317,208,54878,115809,6773,11171,13201,21310,18778,53336,20613,11595,5158,13819,9371,8170,242,35,23,43,22,76,33,13,714,8254,242,35,23,43,22,76,33,13,630,0,21,62,1,0,4,10,1,55,31,25,0,504,70070,1248,3064,6939,17699,17997,19968,5589
16102,16102082045,16102082045,TRES ESQUINAS,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,BULNES,10349,11093,1640,1490,1391,1475,1383,1461,1308,1259,1481,1590,1588,1385,1173,977,746,512,335,157,91,59,20,11,25,5884,14024,1078,1232,1586,2236,2148,6083,1701,1600,739,2484,906,824,16,5,2,1,0,6,0,1,51,828,16,5,2,1,0,6,0,1,47,0,2,2,0,0,0,0,0,0,5,0,0,42,7537,226,341,663,1587,3106,2708,771
16103,16103052901,16103052901,SANTA MORELIA,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,CHILLÁN VIEJO,13411,14938,2430,2295,2196,2148,2119,2122,2082,1932,2211,2117,1870,1352,1149,851,623,421,223,135,73,108,26,26,18,9303,17314,1167,1997,2195,3234,2748,9066,2377,1533,818,2439,1673,1497,41,11,7,1,2,4,2,1,107,1503,41,11,7,1,2,4,2,1,101,0,2,3,1,0,3,1,0,1,7,3,0,86,10928,258,441,1048,2618,2986,2366,768
16104,16104072027,16104072027,VALLE DE ATACALCO,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,EL CARMEN,5963,6075,796,772,885,783,743,709,721,779,855,891,924,753,644,523,485,375,223,126,51,15,7,2,3,3066,8058,696,585,915,1194,1196,2697,857,1197,529,1819,389,348,5,6,1,0,1,4,0,0,24,348,5,6,1,0,1,4,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,23,3958,369,132,274,831,2292,1426,303
16105,16105092901,16105092901,VILLA SAN PABLO,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,PEMUCO,4216,4225,619,558,609,639,556,532,520,520,600,568,646,551,425,306,318,220,131,88,35,2,5,3,4,2323,5536,510,482,615,825,818,2281,581,825,357,1065,367,350,1,1,0,1,0,4,0,0,10,352,1,1,0,1,0,4,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,8,2604,109,120,273,729,1539,1121,246
16106,16106062001,16106062001,ZAPALLAR,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,PINTO,5295,5447,693,704,684,717,698,752,653,625,776,823,789,756,573,513,402,300,155,91,38,21,24,12,8,2694,7254,529,512,768,1155,1013,2762,773,948,434,1373,456,392,4,10,0,6,0,4,1,1,38,392,4,10,0,6,0,4,1,1,38,0,0,0,0,0,0,1,0,0,0,0,0,37,3715,218,203,281,758,1818,1355,284
16107,16107062032,16107062032,VILLA LAS MERCEDES,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,QUILLÓN,8581,8760,1201,1115,1062,1002,1032,1166,1030,971,1142,1264,1348,1187,1041,931,752,520,322,183,72,51,17,6,12,4326,11678,974,875,1293,1816,1754,4856,1233,1415,554,1976,859,781,11,3,0,1,3,2,0,0,58,782,11,3,0,1,3,2,0,0,57,0,1,0,0,0,0,0,0,0,11,0,0,46,5738,316,272,494,1125,2879,2338,710
16108,16108062901,16108062901,ZAPALLAR,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,SAN IGNACIO,7872,8184,1084,1043,1107,1046,1077,1024,909,913,1138,1233,1191,1150,926,728,579,399,284,140,85,26,4,5,5,4057,10926,859,785,1234,1579,1585,4201,1155,1490,815,2005,531,487,3,4,0,4,0,15,0,2,16,487,3,4,0,4,0,15,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,16,4898,259,233,501,1124,3151,2205,509
16109,16109102901,16109102901,YUNGAY 2,Zona,16,REGIÓN DE ÑUBLE,161,DIGUILLÍN,YUNGAY,8850,8724,1216,1221,1197,1019,1091,1243,1046,1075,1354,1381,1382,1074,855,748,604,481,322,182,83,30,7,14,3,4671,11826,749,1033,1287,1909,1749,5440,1235,1282,649,1793,905,793,35,2,2,4,1,3,3,0,62,799,35,2,2,4,1,3,3,0,56,3,2,1,0,0,0,0,0,0,0,0,0,56,6225,195,305,680,1107,2468,2403,564
16201,16201062901,16201062901,ZORZAL BLANCO,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,QUIRIHUE,5655,5898,814,773,727,661,647,828,757,710,827,850,849,763,619,534,432,345,204,150,63,13,4,4,3,2872,7864,570,679,856,1232,1173,3097,899,1016,365,1353,471,457,1,2,0,0,0,0,0,1,10,457,1,2,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10,3922,241,188,314,738,1751,1705,351
16202,16202052901,16202052901,TREGUALEMU,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,COBQUECURA,2519,2481,259,271,269,216,225,291,329,330,366,349,405,419,321,310,254,188,113,54,31,8,6,2,5,948,3687,275,212,372,478,465,1211,445,618,194,670,296,278,1,2,0,2,0,3,0,0,10,280,1,2,0,2,0,3,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,7,1599,199,58,140,212,984,875,151
16203,16203042901,16203042901,VEGAS DE ITATA,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,COELEMU,7830,8062,1221,1088,1080,973,1021,1062,917,953,1084,1116,1233,1098,862,708,599,372,266,153,86,24,1,4,1,4198,10332,931,935,1147,1703,1605,4481,1206,1108,495,1816,900,834,13,3,0,0,0,0,1,0,49,839,13,3,0,0,0,0,1,0,44,0,2,3,0,0,0,0,0,0,2,0,0,42,5354,241,238,559,1135,2386,2048,456
16204,16204042901,16204042901,TORRECILLAS,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,NINHUE,2555,2626,325,295,324,311,266,286,269,307,358,405,431,361,327,303,228,169,120,68,28,7,3,4,1,1255,3437,350,210,304,482,481,1186,362,533,212,827,152,137,2,2,0,0,0,0,0,0,11,137,2,2,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,10,1368,175,88,124,335,1038,886,201
16205,16205032901,16205032901,ÑIPANTO,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,PORTEZUELO,2414,2446,310,316,304,302,266,259,242,268,316,392,411,390,297,211,221,170,106,55,24,2,1,1,3,1144,3396,246,260,347,510,480,1190,374,376,241,647,138,120,0,0,0,0,1,0,0,0,17,120,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,16,1507,165,60,116,321,845,782,145
16206,16206032036,16206032036,ÑIPAS 1,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,RÁNQUIL,2836,2912,390,345,349,300,295,297,315,332,391,405,466,443,406,289,269,224,128,79,25,6,1,5,0,1289,4027,316,287,369,586,604,1516,427,541,217,708,240,215,0,0,0,0,0,7,0,0,18,220,0,0,0,0,0,7,0,0,13,0,3,2,0,0,0,0,0,0,0,0,0,13,1812,153,95,158,321,950,946,198
16207,16207032901,16207032901,VALLE ALEGRE,Zona,16,REGIÓN DE ÑUBLE,162,ITATA,TREGUACO,2703,2698,352,313,389,326,287,308,312,315,405,423,436,374,346,266,207,164,95,62,21,8,1,3,0,1372,3583,331,265,334,506,510,1310,408,509,226,814,249,220,0,0,0,1,0,1,1,0,26,224,0,0,0,1,0,1,1,0,22,0,4,0,0,0,0,0,0,0,0,0,0,22,1555,153,97,177,331,985,815,220
16301,16301142901,16301142901,VILQUICO,Zona,16,REGIÓN DE ÑUBLE,163,PUNILLA,SAN CARLOS,25358,27534,3867,3565,3665,3584,3649,3701,3244,3022,3576,3935,3929,3416,2717,2346,1844,1314,805,467,246,106,39,35,29,14273,34354,3149,2907,3951,5391,5225,14301,4615,3670,1885,6061,1769,1565,19,7,2,12,2,2,4,1,155,1571,19,7,2,12,2,2,4,1,149,0,1,4,1,0,0,0,0,5,10,0,0,134,18368,555,814,1861,4137,7666,6667,1550
16302,16302122052,16302122052,VALLE DE ALICO,Zona,16,REGIÓN DE ÑUBLE,163,PUNILLA,COIHUECO,13420,13452,2123,1999,1887,1980,2001,1948,1750,1669,1978,1961,1897,1575,1259,969,726,561,318,188,83,71,17,20,14,7371,17327,1691,1614,1926,2657,2405,6673,1872,1948,1140,4179,1283,1168,18,2,1,8,1,12,0,0,73,1176,18,2,1,8,1,12,0,0,65,0,7,1,0,0,0,0,0,0,2,0,0,63,9037,329,416,984,1937,4439,2804,785
16303,16303062028,16303062028,ÑIQUÉN,Zona,16,REGIÓN DE ÑUBLE,163,PUNILLA,ÑIQUÉN,5612,5533,747,646,760,650,560,623,590,606,727,852,933,836,733,619,517,341,211,138,56,19,4,6,3,2633,7508,700,542,711,1000,1059,2703,757,981,462,1707,308,290,1,1,0,0,0,1,0,1,14,290,1,1,0,0,0,1,0,1,14,0,0,0,0,0,0,1,0,0,1,0,0,12,3049,282,184,395,647,2232,1810,326
16304,16304052017,16304052017,TRABUNCURA,Zona,16,REGIÓN DE ÑUBLE,163,PUNILLA,SAN FABIÁN,2188,2087,301,270,282,263,277,283,281,287,271,318,274,256,232,211,178,149,68,54,20,10,3,1,1,1080,2687,424,223,319,418,342,1072,322,373,155,520,223,190,7,2,0,0,0,2,2,0,20,191,7,2,0,0,0,2,2,0,19,0,1,0,0,0,1,0,0,0,1,3,0,14,1449,114,58,158,252,691,547,145
16305,16305072901,16305072901,VIDICO,Zona,16,REGIÓN DE ÑUBLE,163,PUNILLA,SAN NICOLÁS,5796,5807,752,768,822,775,699,707,696,676,873,913,916,762,670,561,444,284,161,86,38,20,8,6,4,3002,7683,714,582,844,1171,1080,3159,844,1070,444,1303,413,372,1,0,1,2,2,11,1,0,23,375,1,0,1,2,2,11,1,0,20,0,1,1,1,0,0,0,0,0,0,1,0,19,3908,186,167,367,896,1904,1570,322
